WBAN|WMO|CallSign|ClimateDivisionCode|ClimateDivisionStateCode|ClimateDivisionStationCode|Name|State|Location|Latitude|Longitude|GroundHeight|StationHeight|Barometer|TimeZone
93814|72421|CVG|03|15|1855|COVINGTON|KY|CINCINNATI/NORTHERN KENTUCKY INTL AP|39.043|-84.672|859|883|885|-5 
93815|72429|DAY|08|33|2075|DAYTON|OH|J.M.COX DAYTON INTERNATIONAL AIRPORT|39.906|-84.219|994|1003|1004|-5 
93816||1H2||||EFFINGHAM|IL|EFFINGHAM COUNTY MEMORIAL ARPT|39.070|-88.533|587|587||-6 
93817|72432|EVV|07|12|2738|EVANSVILLE|IN|EVANSVILLE REGIONAL AIRPORT|38.043|-87.537|400|388|421|-6 
93819|72438|IND|05|12|4259|INDIANAPOLIS|IN|INDIANAPOLIS INTERNATIONAL AIRPORT|39.710|-86.272|790|808|797|-5 
93820|72422|LEX|03|15|4746|LEXINGTON|KY|BLUE GRASS AIRPORT|38.041|-84.606|965|989|984|-5 
93821|72423|SDF|02|15|4954|LOUISVILLE|KY|LOUISVILLE INTL-STANDIFORD FIELD AP|38.177|-85.730|480|488|484|-5 
93822|72439|SPI|06|11|8179|SPRINGFIELD|IL|ABRAHAM LINCOLN CAPITAL AIRPORT|39.845|-89.684|590|613|594|-6 
93824||ZZV|00|33|9417|ZANESVILLE|OH|ZANESVILLE MUNICIPAL ARPT|39.944|-81.892|883|902|881|-5 
93831|722085|NBC||||BEAUFORT|SC|BEAUFORT MCAS|32.483|-80.717|29|38|37|-5 
93832|722067|NZC||||CECIL FIELD|FL|CECIL FIELD NAS|30.217|-81.883|80|80|87|-5 
93837|722065|NIP||||JACKSONVILLE|FL|JACKSONVILLE NAS|30.233|-81.683|18|22|43|-5 
93839||NQA||||MILLINGTON|TN|MILLINGTON MUNICIPAL AIRPORT|35.357|-89.870|0|320|0|-6 
93841|722226|NSE||||MILTON|FL|WHITING FIELD NAVAL AIR STATION NORTH|30.724|-87.022|170|200|192|-6 
93842|72225|CSG|04|09|2166|COLUMBUS|GA|COLUMBUS METRO AIRPORT|32.516|-84.942|392|394|435|-5 
93845||VLD||||VALDOSTA|GA|VALDOSTA REGIONAL AIRPORT|30.783|-83.277|198|198|201|-5 
93846||AND|02|38|0170|ANDERSON|SC|ANDERSON COUNTY AIRPORT|34.495|-82.709|768|773|787|-5 
93862|72332|TUP|03|22|9003|TUPELO|MS|TUPELO REGIONAL AIRPORT|34.261|-88.771|342|361|350|-6 
93874||GPT||||GULFPORT|MS|GULFPORT-BILOXI INTL ARPT|30.407|-89.070|24|28|51|-6 
93894||MVN||11|5943|MOUNT VERNON|IL|MOUNT VERNON AIRPORT|38.323|-88.858|480|480||-6 
93901|722585|KNBE||||DALLAS|TX|NAVAL AIR STATION OPERATIONS|32.733|-96.967|469|495|474|-6 
93909|72447|IXD||||OLATHE|KS|NEW CENTURY AIRCENTER ARPT|38.831|-94.890|1066|1087|1117|-6 
93911||SNL||||SHAWNEE|OK|SHAWNEE MUNICIPAL AIRPORT|35.357|-96.934|1073|1073||-6 
93915||AEX||||ALEXANDRIA|LA|ALEXANDRIA INTL AIRPORT|31.335|-92.559|80|80|92|-6 
93919||MCB|08|22|5614|MCCOMB|MS|MCOM/PIKE CO/J E LWS FD AP|31.178|-90.472|413|422|410|-6 
93929||GLE||||GAINESVILLE|TX|GAINESVILLE MUNICIPAL ARPT|33.651|-97.184|839|839||-6 
93937||SLR||||SULPHUR SPRINGS|TX|SULPHUR SPRINGS MUNICIPAL AIRPORT|33.160|-95.621|99999|489|99999|-6 
93940||ADM||||ARDMORE|OK|ARDMORE MUNICIPAL AIRPORT|34.211|-97.167|761|761||-6 
93942||BBD||||BRADY|TX|CURTIS FIELD AIRPORT|31.179|-99.324|0|1827|0|-6 
93943||BWD||||BROWNWOOD|TX|BROWNWOOD REGIONAL AIRPORT|31.794|-98.956|1387|1387||-6 
93947||T82||||FREDERICKSBURG|TX|GILLESPIE COUNTY AIRPORT|30.244|-98.901|1695|1695||-6 
93950||MLC|06|34|5664|MC ALESTER|OK|MC ALESTER REGIONAL ARPT|34.899|-95.783|763|770|753|-6 
93953||MKO||||MUSKOGEE|OK|DAVIS FIELD AIRPORT|35.657|-95.361|606|610|610|-6 
93955||PRX||||PARIS|TX|COX FIELD AIRPORT|33.636|-95.450|547|547||-6 
93967||CFV||||COFFEYVILLE|KS|COFFEYVILLE MUNICIPAL ARPT|37.091|-95.566|749|752|747|-6 
93978||PTT||||PRATT|KS|PRATT INDUSTRIAL AIRPORT|37.702|-98.747|1952|1952||-6 
93983||PSN||||PALESTINE|TX|PALESTINE MUNICIPAL ARPT|31.780|-95.706|423|423||-6 
93984||TPL||||TEMPLE|TX|DRAUGHON-MILLER CNTRL TX RGNL ARPT|31.153|-97.401|682|682||-6 
93985||MWL||41|5958|MINERAL WELLS|TX|MINERAL WELLS AIRPORT|32.782|-98.061|940|972|936|-6 
93986||HBR|07|34|4204|HOBART|OK|HOBART MUNICIPAL AIRPORT|35.008|-99.051|1559|1570|1555|-6 
93987||LFK|04|41|5424|LUFKIN|TX|ANGELINA COUNTY AIRPORT|31.234|-94.750|283|316|291|-6 
93988||PBF||||PINE BLUFF|AR|GRIDER FIELD AIRPORT|34.175|-91.935|204|214|207|-6 
93989||UIN|03|11|7072|QUINCY|IL|QUINCY RGNL-BLDWN FLD ARPT|39.943|-91.194|759|766|778|-6 
93990||HLC||14|3660|HILL CITY|KS|HILL CITY MUNICIPAL ARPT|39.376|-99.830|2194|2221|2198|-6 
93991||ARG||||WALNUT RIDGE|AR|WALNUT RIDGE REGIONAL ARPT|36.125|-90.917|273|273||-6 
93992||ELD|08|03|2300|EL DORADO|AR|S. AR RGNL AT GDWIN FLD AP|33.221|-92.813|261|285|254|-6 
93993||FYV||03|2443|FAYETTEVILLE|AR|DRAKE FIELD AIRPORT|36.005|-94.170|1244|1259|1247|-6 
93996||FAM||||FARMINGTON|MO|FARMINGTON REGIONAL ARPT|37.761|-90.418|947|947||-6 
93997||RSL|05|14|7046|RUSSELL|KS|RUSSELL MUNICIPAL AIRPORT|38.872|-98.828|1864|1863|1865|-6 
94008|72768|GGW|06|24|3558|GLASGOW|MT|WOKAL FIELD/GLASGOW INTL AIRPORT|48.214|-106.621|2285|2294|2271|-7 
94011||MIB||||MINOT|ND|MINOT AFB AIRPORT|48.432|-101.358|0|1668|0|-6 
94012|72777|HVR|03|24|3996|HAVRE|MT|HAVRE CITY-COUNTY AIRPORT|48.559|-109.780|2585|2599|2584|-7 
94014|72767|ISN|01|32|9425|WILLISTON|ND|SLOULIN FIELD INTERNATIONAL AIRPORT|48.195|-103.642|1902|1905|1902|-6 
94016||368||||ROCKGLEN||ROCKGLEN|49.167|-105.983|3002|3002||-6 
94017||OLF||||WOLF POINT|MT|L M CLAYTON AIRPORT|48.094|-105.574|1982|1986|1986|-7 
94019||132||||EASTEND CYPRESS||EASTEND CYPRESS, SASK|49.433|-108.983|3537|3537||-6 
94023||GCC||||GILLETTE|WY|GILLETTE-CAMPBELL CO. ARPT|44.339|-105.542|4354|4340|4332|-7 
94025||HDN||||HAYDEN|CO|YAMPA VALLEY AIRPORT|40.481|-107.217|6602|6602||-7 
94028||SDY||||SIDNEY|MT|SIDNEY-RICHLAND MUNI ARPT|47.707|-104.184|1984|1984||-7 
94030||VEL||||VERNAL|UT|VERNAL AIRPORT|40.441|-109.509|5260|5274|5268|-7 
94032||CUT||||CUSTER|SD|CUSTER COUNTY AIRPORT|43.731|-103.628|5573|5565|5565|-7 
94033||SBS||||STEAMBOAT SPRINGS|CO|STEAMBOAT SPRINGS/BOB ADAMS FIELD AIRPORT|40.516|-106.866|6878|6878||-7 
94037||2WX||||BUFFALO|SD|BUFFALO|45.604|-103.546|3004|3003|3005|-7 
94038||HEI||||HETTINGER|ND|HETTINGER MUNICIPAL ARPT|46.014|-102.655|2698|2705|2718|-7 
94039||IEN||||PINE RIDGE|SD|PINE RIDGE AIRPORT|43.021|-102.518|3291|3331|3276|-7 
94040||MCK||25|5310|MC COOK|NE|MC COOK MUNICIPAL AIRPORT|40.206|-100.591|2558|2579|2577|-6 
94041||N60||||GARRISON|ND|GARRISON|47.663|-101.439|1910|1912|1912|-6 
94050||EEO||||MEEKER|CO|MEEKER AIRPORT|40.049|-107.885|6360|6390|6333|-7 
94051||JDN||||JORDAN|MT|JORDAN AIRPORT|47.326|-106.948|2630|2630|2636|-7 
94052||MBG||||MOBRIDGE|SD|MOBRIDGE MUNICIPAL AIRPORT|45.546|-100.408|1690|1664|1675|-6 
94053||TOR||||TORRINGTON|WY|TORRINGTON MUNICIPAL ARPT|42.065|-104.153|4195|4205|4193|-7 
94054||BYG||||BUFFALO|WY|JOHNSON COUNTY AIRPORT|44.381|-106.721|4927|4967|4913|-7 
94055||BHK||||BAKER|MT|BAKER MUNICIPAL AIRPORT|46.358|-104.250|2963|2971|2963|-7 
94056||D07||||FAITH|SD|FAITH MUNICIPAL AIRPORT|45.032|-102.019|2574|2574|2580|-7 
94057||DGW||||DOUGLAS|WY|CONVERSE COUNTY AIRPORT|42.797|-105.386|4922|4929|4921|-7 
94059||A0CC||||WOLF POINT 34 NE|MT|FT. PECK INDIAN RESERVATION (GIVE OUT MORGAN SITE)|48.489|-105.210|2640|2643|99999|-7 
94060||9556||||WOLF POINT 29 ENE|MT|FORT PECK INDIAN RESERVATION|48.308|-105.102|2082|2085|99999|-7 
94061||42V||||BENKELMAN|NE|JONES AIRPORT|40.058|-101.534|3126|3126||-6 
94062||FNL||||FT COLLINS/LOVELAND|CO|FT COLNS-LOVELAND MUNI APT|40.452|-105.001|5016|5016||-7 
94063||OGA||||OGALLALA|NE|SEARLE FIELD AIRPORT|41.119|-101.767|3278|3278||-6 
94064||104||||CORONACH SPC||CORONACH SPC|49.050|-105.483|2480|2480||-6 
94065||188||||ASSINIBOIA||ASSINIBOIA AIRPORT AUTOMATED STATION|49.733|-105.933|2375|2375||-6 
94066||206||||MAPLECREEK||MAPLECREEK AUTOMATIC WEATHER SYSTEM|49.900|-109.467|2516|2516||-6 
94067||262||||VAL MARIE SOUTHEAST||VAL MARIE SOUTHEAST, SASK|49.067|-107.583|2575|2575||-6 
94068||263||||CYPRESS HILLS PARK||CYPRESS HILLS PARK|49.650|-109.517|4170|4170||-6 
94069||273||||WEYBURN||WEYBURN AUTOMATIC WEATHER REPORTING SYSTEM|49.700|-103.800|1932|1932||-6 
94070||9V2||||TRENTON|NE|TRENTON MUNICIPAL AIRPORT|40.187|-101.025|2796|2796||-6 
94073||IBM||||KIMBALL|NE|KMBAL MUNI/R E ARRAJ FD AP|41.188|-103.677|4926|4926||-6 
94074||6728||||NUNN 7 NNE|CO|AG.RES.SVC. CENTRAL PLAINS EXP. RANGE|40.807|-104.755|5387|5390|99999|-7 
94075||232C||||BOULDER 14 W|CO|MOUNTAIN RESEARCH STATION INSTAAR UNIV.|40.035|-105.541|9825|9828|99999|-7 
94076||20V||||KREMMLING|CO|MC ELORY AIRFIELD AIRPORT|40.054|-106.369|7411|7411||-7 
94077||16B6||||HARRISON 20 SSE|NE|AGATE FOSSIL BEDS NATIONAL MONUMENT|42.425|-103.736|4403|4406|99999|-7 
94078||138C||||LANDER 11 SSE|WY|NATIONAL CONSERVANCY (RED CANYON RANCH)|43.675|-108.669|5770|5773|99999|-7 
94079||3094||||WHITMAN 5 ENE|NE|GUDMUNDSEN SANDHILLS LABORATORY|42.068|-101.445|3737|3740|99999|-7 
94080||C2EA||||MEDORA|ND|THEODORE ROOSEVELT NATIONAL PARK|46.895|-103.377|2768|2771|99999|-7 
94081||D19C||||BUFFALO 13 ESE|SD|SDSU ANTELOPE RESEARCH STATION|45.516|-103.302|2880|2883|99999|-7 
94082||C224||||DINOSAUR 2 E|CO|DINOSAUR NATIONAL MONUMENT|40.245|-108.968|6059|6062|99999|-7 
94086||PNA||||PINEDALE|WY|RALPH WENZ FIELD AIRPORT|42.796|-109.807|99999|7086|99999|-7 
94087||TIF||||THEDFORD|NE|THOMAS COUNTY AIRPORT|41.962|-100.569|99999|2926|99999|-6 
94103|72788|8931|08|45|8931|WALLA WALLA|WA|POST 0FFICE BLDG.2ND&SUMACH|46.033|-118.333|949|991|976|-8 
94107||REO||||ROME|OR|ROME STATE AIRPORT|42.591|-117.864|4050|4050|4056|-8 
94119||DEW||||DEER PARK|WA|DEER PARK AIRPORT|47.969|-117.421|2199|2206|2196|-8 
94128||LGU||||LOGAN|UT|LOGAN-CACHE AIRPORT|41.787|-111.853|4445|4454|4447|-7 
94129||PUW||||PULLMAN/MOSCOW|WA|PULLMAN/MOSCOW RGNL ARPT|46.744|-117.109|2523|2551|2540|-8 
94149||212||||NELSON||NELSON AUTOMATIC WEATHER REPORTING SYSTEM|49.500|-117.300|1755|1755||-7 
94152||259||||SUMMERLAND||SUMMERLAND AUTOMATIC WEATHER SYSTEM|49.567|-119.650|1490|1490||-8 
94161||SUN||||HAILEY|ID|FRIEDMAN MEMORIAL AIRPORT|43.504|-114.296|0|5320|0|-7 
94163||WYS||||WEST YELLOWSTONE|MT|YELLOWSTONE AIRPORT|44.688|-111.117|6644|6644||-7 
94166||153||||SPARWOOD||SPARWOOD AUTOMATIC WEATHER SYSTEM|49.750|-114.900|3730|3730||-7 
94173||P60||||YELLOWSTONE|WY|YELLOWSTONE|44.544|-110.421|7835|7835|7841|-7 
94176||SFF||||SPOKANE|WA|FELTS FIELD AIRPORT|47.683|-117.321|1940|1968|1979|-8 
94178||TWF||||TWIN FALLS|ID|JSIN FLD-MAGIC VLY RGN APT|42.482|-114.487|4157|4188|4148|-7 
94182||MYL||||MCCALL|ID|MCCALL MUNICIPAL AIRPORT|44.889|-116.102|5008|5020|5032|-7 
94184||U78||||SODA SPRINGS|ID|ALLEN H TIGERT AIRPORT|42.641|-111.580|0|5839|0|-7 
94185|72683|BNO|07|35|1175|BURNS|OR|BURNS MUNICIPAL AIRPORT|43.592|-118.954|4140|4170|4148|-8 
94186||77M||||MALTA|ID|MALTA|42.316|-113.334|0|4511|0|-7 
94187||HMS||||HANFORD|WA|HANFORD AIRPORT|46.566|-119.601|0|0732|0|-8 
94190||AWH||||MOUNTAIN CITY|NV|WILD HORSE RESERVOIR|41.666|-115.784|0|6240|0|-8 
94194||RXE||||REXBURG|ID|REXBURG-MADISON COUNTY APT|43.834|-111.881|4859|4858|4857|-7 
94195||EUL||||CALDWELL|ID|CALDWELL INDUSTRIAL ARPT|43.642|-116.633|2432|2432||-7 
94196||5J0||||JOHN DAY|OR|GRNT CO RGNL/OGLVIE FD APT|44.404|-118.951|3697|3697||-8 
94197||OMK||||OMAK|WA|OMAK AIRPORT|48.464|-119.517|1294|1301|1300|-8 
94204||CZK||||CASCADE LOCKS|OR|CASCADE LOCKS STATE AIRPORT|45.677|-121.879|0|151|0|-8 
94224|72791|AST|01|35|0328|ASTORIA|OR|ASTORIA REGIONAL AIRPORT|46.158|-123.878|9|22|12|-8 
94225||HQM|01|45|3807|HOQUIAM|WA|BOWERMAN AIRPORT|46.971|-123.937|14|15|25|-8 
94227||SHN||45|7584|SHELTON|WA|SANDERSON FIELD AIRPORT|47.238|-123.148|271|269|273|-8 
94235||205||||P. MEADOWS||P. MEADOWS COASTAL STATION AUTO SYSTEM|49.200|-122.683|16|16||-8 
94236||LMT||||KLAMATH FALLS|OR|KLAMATH FALLS AIRPORT|42.147|-121.724|4081|4092|4090|-8 
94239||EAT|08|45|9082|WENATCHEE|WA|PANGBORN MEMORIAL AIRPORT|47.399|-120.207|1229|1230|1241|-8 
94240|72797|UIL|01|45|6858|QUILLAYUTE|WA|QUILLAYUTE AIRPORT|47.934|-124.561|185|205|181|-8 
94245||249||||SHERINGHAM||SHERINGHAM AUTOMATIC WEATHER SYSTEM|48.383|-123.917|69|69||-8 
94246||157||||VANCOUVER||VANCOUVER AUTOMATIC WEATHER SYSTEM|49.300|-123.117|7|7||-8 
94247||201||||VICTORIA||VICTORIA AUTOMATIC WEATHER SYSTEM|48.417|-123.317|230|230||-8 
94248||RNT||||RENTON|WA|RENTON MUNICIPAL AIRPORT|47.493|-122.214|19|29|44|-8 
94261||HIO||||PORTLAND|OR|PORTLAND-HILLSBORO AIRPORT|45.541|-122.949|193|229|226|-8 
94263||PWT||||BREMERTON|WA|BREMERTON NATIONAL AIRPORT|47.493|-122.762|439|439||-8 
94265||247||||SQUAMISH||SQUAMISH AIRPORT, B. C|49.783|-123.167|194|194||-8 
94266||CLM||||PORT ANGELES|WA|WILLIAM R FAIRCHILD INT AP|48.120|-123.498|259|288|284|-8 
94273||MMV||||MC MINNVILLE|OR|MC MINNVILLE MUNICIPAL APT|45.195|-123.134|155|160|160|-8 
94274||TIW||||TACOMA|WA|TACOMA NARROWS AIRPORT|47.268|-122.576|289|315|296|-8 
94276||FHR||||FRIDAY HARBOR|WA|FRIDAY HARBOR AIRPORT|48.522|-123.023|108|109|110|-8 
94281||UAO||||AURORA|OR|AURORA STATE AIRPORT|45.249|-122.769|194|196|196|-8 
94282||BVS||||BURLINGTON/MOUNT VERNON|WA|SKAGIT REGIONAL AIRPORT|48.471|-122.421|144|144||-8 
94285||LKV||||LAKEVIEW|OR|LAKE COUNTY AIRPORT|42.493|-120.501|4728|4728||-8 
94290||SEW|03|45|7470|SEATTLE SAND POINT|WA|WSFO SEATTLE SAND POINT|47.687|-122.255|60|60|39|-8 
94297||KNRA||||COUPEVILLE|WA|COUPEVILLE/NOLF|48.217|-122.633|199|199|199|-8 
94298||VUO||||VANCOUVER|WA|PEARSON FIELD AIRPORT|45.621|-122.657|25|18|21|-8 
94299||AAT||||ALTURAS|CA|ALTURAS MUNICIPAL AIRPORT|41.483|-120.567|4382|4366|4368|-8 
94601||RKD||||ROCKLAND|ME|KNOX COUNTY REGIONAL ARPT|44.060|-69.085|55|55||-5 
94605||40B||||CLAYTON LAKE|ME|OLCO LANDING AREA SEAPLANE BASE|46.609|-69.531|0|1031|0|-5 
94606||101||||ILE ROUGE||ILE ROUGE METEOROLOGICAL AERO SYSTEM|48.083|-69.550|16|16||-5 
94607||163||||HEATH POINT||HEATH POINT METEOROLOGICAL AERO SYSTEM|49.083|-61.700|13|13||-4 
94608||308||||MCNABS ISLAND||MCNABS ISLAND , N. S.|44.600|-63.533|49|49||-4 
94609||182||||ST LEONARD||ST LEONARD AUTOMATIC WEATHER SYSTEM|47.150|-67.817|161|161||-5 
94610||240||||HART ISLAND||HART ISLAND METEOROLOGICAL AERO SYSTEM|45.350|-60.983|13|13||-4 
94611||110||||CARIBOU POINT||CARIBOU POINT METEOROLOGICAL AERO SYSTEM|45.767|-62.683|7|7||-4 
94612||244||||Cap D'Espoir||Cap D'Espoir , Que.|48.417|-64.317|52|52||-4 
94613||246||||CAP CHAT CS||CAP CHAT CS, QUE.|49.117|-66.650|16|16||-5 
94615||254||||POINTE-DES-MONTS||POINTE-DES-MONTS , QUE.|49.317|-67.383|16|16||-4 
94621||258||||TRURO||TRURO, N. S.|45.367|-63.267|131|131||-4 
94623||IWI||||WISCASSET|ME|WISCASSET AIRPORT|43.964|-69.712|53|68|80|-5 
94624||CQX||||CHATHAM|MA|CHATHAM MUNICIPAL AIRPORT|41.688|-69.993|62|68|65|-5 
94626||GNR||||GREENVILLE|ME|MAINE FOREST SERVICE|45.462|-69.595|1002|1387|1389|-5 
94629||112||||BEAVEN ISLAND||BEAVEN ISLAND, N. S.|44.817|-62.333|46|46||-4 
94630||195||||KEJIMKUJIK 1||KEJIMKUJIK 1, N. S.|44.433|-65.200|417|417||-4 
94631||209||||NORTH POINT||NORTH POINT, PRINCE EDWARD ISLAND|47.083|-64.000|49|49||-4 
94632||216||||NEW CARLISLE1||NEW CARLISLE1|48.017|-65.333|154|154||-4 
94633||223||||POINT LEPREAU||POINT LEPREAU, N. B.|45.067|-66.467|3|3||-4 
94634||233||||ILE BICQUETTE||ILE BICQUETTE, QUE.|48.417|-68.900|23|23||-5 
94635||266||||BRIER ISLAND||BRIER ISLAND, N. S.|44.283|-66.350|52|52||-4 
94636||290||||GRAND ETANG||GRAND ETANG, N. S.|46.550|-61.050|43|43||-4 
94637||291||||AMQUI||AMQUI , QUE.|48.467|-67.433|545|545||-4 
94638||296||||CONFEDERATION BRIDGE||CONFEDERATION BRIDGE, PRINCE EDWARD ISLAND|46.233|-63.733|177|177||-4 
94639||297||||CHETICAMP||CHETICAMP, N. S.|46.650|-60.950|144|144||-4 
94640||305||||KENTVILLE||KENTVILLE , N. S.|45.067|-64.483|161|161||-4 
94641||309||||MALAY FALLS||MALAY FALLS , N. S.|44.983|-62.483|130|130||-4 
94642||310||||NORTH MOUNTAIN||NORTH MOUNTAIN , N. S.|46.817|-60.667|1440|1440||-4 
94643||117||||CHATHAM||CHATHAM AUTOMATIC WEATHER REPORTING SYSTEM|47.000|-65.467|112|112||-4 
94644||D3A8||||OLD TOWN|ME|UNIVERSITY OF MAINE|44.928|-68.701|124|127|99999|-5 
94645||E632||||LIMESTONE 4 NNW|ME|AROOSTOOK NATIONAL WILDLIFE REFUGE|46.960|-67.883|734|737|99999|-5 
94646||ZBF||||BATHURST||AIRPORT AVIATION WX RPD STATION|47.633|-65.750|0|193|0|-4 
94700||BML||27|0694|BERLIN|NH|BERLIN MUNICIPAL AIRPORT|44.576|-71.179|1125|1158|1134|-5 
94702|72504|BDR|03|06|0806|BRIDGEPORT|CT|IGOR I SIKORSKY MEMORIAL AIRPORT|41.175|-73.146|8|17|11|-5 
94704||DSV||||DANSVILLE|NY|DANSVILLE MUNICIPAL ARPT|42.571|-77.713|646|662|653|-5 
94705||MPV|01|43|5278|BARRE/MONTPELIER|VT|EDWARD F KNAPP STATE ARPT|44.203|-72.579|1104|1121|1172|-5 
94709||LEW||||AUBURN/LEWISTON|ME|AUBURN/LEWISTON MUNI ARPT|44.048|-70.283|288|288||-5 
94720||HYA||||HYANNIS|MA|BRNSBL MUNI-BMAN/POL FD AP|41.669|-70.280|40|52|75|-5 
94721||EEN||||KEENE|NH|DILLANT-HOPKINS AIRPORT|42.794|-72.284|489|489||-5 
94723||LWM||||LAWRENCE|MA|LAWRENCE MUNICIPAL AIRPORT|42.717|-71.124|136|149|192|-5 
94724||MVY||||VINEYARD HAVEN|MA|MARTHAS VINEYARD AIRPORT|41.393|-70.615|59|68|56|-5 
94725||MSS|08|30|5134|MASSENA|NY|MASSENA INTL/RCHARDS FD AP|44.936|-74.846|203|214|219|-5 
94726||EWB||19|5251|NEW BEDFORD|MA|NEW BEDFORD RGNL AIRPORT|41.676|-70.958|68|80|78|-5 
94728|72503|NYC|04|30|5801|NEW YORK|NY|CENTRAL PARK|40.783|-73.967|156|156|161|-5 
94732||PNE||36|6419|PHILADELPHIA|PA|NE PHILADELPHIA AIRPORT|40.082|-75.011|101|119|92|-5 
94733||PLB||||PLATTSBURGH|NY|CLINTON COUNTY AIRPORT|44.687|-73.523|346|372|352|-5 
94737||RUT||||RUTLAND|VT|RUTLAND STATE AIRPORT|43.530|-72.935|787|787||-5 
94740||SLK||||SARANAC LAKE|NY|ADIRONDACK REGIONAL ARPT|44.385|-74.207|1658|1663|1636|-5 
94741||TEB||||TETERBORO|NJ|TETERBORO AIRPORT|40.850|-74.061|7|7|28|-5 
94745||HPN||||WHITE PLAINS|NY|WESTCHESTER COUNTY AIRPORT|41.067|-73.708|379|397|399|-5 
94746||ORH|02|19|9923|WORCESTER|MA|WORCESTER REGIONAL AIRPORT|42.267|-71.876|1003|1017|966|-5 
94761||ITH||||ITHACA|NY|ITHACA TOMPKINS REGIONAL AIRPORT|42.491|-76.458|0|1099|0|-5 
94765||LEB|02|27|3656|LEBANON|NH|LEBANON MUNICIPAL AIRPORT|43.626|-72.305|274|570|563|-5 
94789|74486|JFK|04|30|5803|NEW YORK|NY|JOHN F KENNEDY INTERNATIONAL AIRPORT|40.655|-73.796|11|22|32|-5 
94790||ART|09|30|9005|WATERTOWN|NY|WATERTOWN INTL AIRPORT|43.992|-76.022|310|333|332|-5 
94791||359||||Toronto Pearson||Toronto Pearson Int'L. Ont.|43.667|-79.633|568|568||-5 
94792||345||||MONTREAL||MONTREAL / DORVAL INTERNATIONAL, QUE|45.467|-73.750|102|102||-5 
94793||BID|01|37|0896|BLOCK IS.|RI|BLOCK ISLAND STATE AIRPORT|41.166|-71.580|108|108||-5 
94794||UCA|06|30|8737|UTICA|NY|ONEIDA COUNTY AIRPORT|43.145|-72.384|713|744|751|-5 
94795||322||||BAGOTVILLE||BAGOTVILLE, QUE.|48.333|-71.000|522|522||-5 
94805||351||||LONDON||LONDON, ONT.|43.033|-81.150|912|912||-5 
94810||335||||WINDSOR||WINDSOR, ONT.|42.267|-82.967|623|623||-5 
94814|72638|HTL|04|20|3936|HOUGHTON LAKE|MI|ROSCOMMON COUNTY AIRPORT|44.368|-84.691|1151|1160|1151|-5 
94815||AZO||||KALAMAZOO|MI|KLMAZO/BTL CREEK INTL ARPT|42.235|-85.552|860|874|895|-5 
94817||PTK||||PONTIAC|MI|OAKLAND CO. INTNL AIRPORT|42.665|-83.418|971|980|974|-5 
94818||RAC||||RACINE|WI|JOHN H BATTEN AIRPORT|42.761|-87.814|665|674|668|-6 
94822|72543|RFD|01|11|7382|ROCKFORD|IL|GREATER ROCKFORD AIRPORT|42.196|-89.093|730|743|731|-6 
94823|72520|PIT|09|36|6993|PITTSBURGH|PA|PITTSBURGH INTERNATIONAL AIRPORT|40.501|-80.231|1118|1203|1175|-5 
94825||114||||CARIBOU ISLAND||CARIBOU ISLAND, ONT.|47.333|-85.833|614|614||-5 
94830|72536|TOL|01|33|8357|TOLEDO|OH|TOLEDO EXPRESS AIRPORT|41.589|-83.801|674|692|693|-5 
94833||GUS||||PERU|IN|GRISSOM AFB AIRPORT|40.648|-86.152|0|811|0|-5 
94836||SAW||||MARQUETTE|MI|SAWYER INTERNATIONAL ARPT|46.354|-87.384|1221|1221||-5 
94846|72530|ORD|02|11|1549|CHICAGO|IL|CHICAGO O'HARE INTERNATIONAL AIRPORT|41.986|-87.914|662|674|658|-6 
94847|72537|DTW|00|20|2103|DETROIT|MI|DETROIT METRO WAYNE COUNTY AIRPORT|42.215|-83.349|631|664|631|-5 
94849|72639|APN|04|20|0164|ALPENA|MI|ALPENA COUNTY REGIONAL AIRPORT|45.072|-83.581|684|693|680|-5 
94850|72743|MQT|01|20|5184|MARQUETTE|MI|MARQUETTE MICHIGAN COUNTY AIRPORT|46.533|-87.567|1415|1425|1415|-5 
94853||ESC||||ESCANABA|MI|DELTA COUNTY AIRPORT|45.723|-87.094|0|609|0|-5 
94854||JVL||||JANESVILLE|WI|ROCK COUNTY AIRPORT|42.619|-89.040|0|808|0|-6 
94855||OSH||||OSHKOSH|WI|WHITTMAN REGIONAL AIRPORT|43.984|-88.557|806|839|816|-6 
94860|72635|GRR|08|20|3333|GRAND RAPIDS|MI|GERALD R FORD INTERNATIONAL AIRPORT|42.882|-85.523|790|803|788|-5 
94867||144||||GODERICH||GODERICH AUTOMATIC WEATHER REPORTING SYSTEM|43.767|-81.717|702|702||-5 
94868||FKL||||FRANKLIN|PA|VENANGO REGIONAL AIRPORT|41.439|-79.851|1539|1539||-5 
94869||MWC||||MILWAUKEE|WI|LAWRENCE J TIMMERMAN AIRPORT|43.110|-88.034|0|745|0|-6 
94870||CMI||||CHAMPAIGN/URBANA|IL|UNIVERSI OF IL WILLARD APT|40.040|-88.278|740|763|752|-6 
94871||BEH||20|0710|BENTON HARBOR|MI|SW MICHIGAN REGIONAL ARPT|42.129|-86.422|628|643|631|-5 
94872||215||||NAGAGAMI||NAGAGAMI, ONT.|49.750|-84.167|850|850||-5 
